2.091018676757812500e+00
1.148133158683776855e+00
1.515307545661926270e+00
1.709353685379028320e+00
1.766019701957702637e+00
1.408316254615783691e+00
1.043091893196105957e+00
4.816204309463500977e-01
6.833567619323730469e-01
8.437673449516296387e-01
