2.090335607528686523e+00
1.147550702095031738e+00
1.515134453773498535e+00
1.709143161773681641e+00
1.765840649604797363e+00
1.408172607421875000e+00
1.042931199073791504e+00
4.788925945758819580e-01
6.728297472000122070e-01
8.421131968498229980e-01
