1.181525707244873047e+00
1.369814991950988770e+00
1.299787521362304688e+00
1.436397194862365723e+00
1.324836611747741699e+00
1.266817927360534668e+00
1.563455939292907715e+00
1.670449733734130859e+00
nan
nan
