1.609864234924316406e+00
6.617600321769714355e-01
4.081841707229614258e-01
3.696896433830261230e-01
4.823134839534759521e-01
8.124897480010986328e-01
8.715394139289855957e-01
9.150287508964538574e-01
1.094362616539001465e+00
1.192744016647338867e+00
