1.510019302368164062e+00
1.448867440223693848e+00
1.510205268859863281e+00
1.430419921875000000e+00
1.387513041496276855e+00
1.316034078598022461e+00
1.210129857063293457e+00
1.111638069152832031e+00
8.635061979293823242e-01
9.157486557960510254e-01
