1.216969490051269531e+00
1.015628337860107422e+00
9.235175251960754395e-01
9.814525246620178223e-01
1.074364185333251953e+00
1.241068840026855469e+00
1.293454289436340332e+00
1.291298627853393555e+00
1.249527096748352051e+00
1.268715143203735352e+00
