2.030893564224243164e+00
1.885922431945800781e+00
1.730236887931823730e+00
1.759804010391235352e+00
1.873539090156555176e+00
1.912382483482360840e+00
1.872383236885070801e+00
1.814597129821777344e+00
1.828907728195190430e+00
1.887527704238891602e+00
